"code","name","form_code","route_code","unit_dose_uom_code","unit_dose_form_size_uom_code","active_ingredient_strength_numerator_uom_code","virtual_therapeutic_moiety_code","atc_code"
"12699711000001104",Medroxyprogesterone 400mg/5ml oral suspension,"385024007","26643006",,,"258684004","776652008",L02AB02
"12699611000001108",Medroxyprogesterone 400mg/5ml oral solution,"385023001","26643006",,,"258684004","776652008",L02AB02
"12699811000001107",Megestrol 10mg/5ml oral suspension,"385024007","26643006",,,"258684004","776657002",L02AB01
"12699911000001102",Megestrol 20mg/5ml oral suspension,"385024007","26643006",,,"258684004","776657002",L02AB01
"12700011000001100",Megestrol 80mg/5ml oral suspension,"385024007","26643006",,,"258684004","776657002",L02AB01
"12701511000001101",Mercaptopurine 50mg/5ml oral suspension,"385024007","26643006",,,"258684004","776689006",
"12701611000001102",Mercaptopurine 5mg/5ml oral suspension,"385024007","26643006",,,"258684004","776689006",
"12701711000001106",Mercaptopurine 75mg/5ml oral suspension,"385024007","26643006",,,"258684004","776689006",
"12680711000001105","Antithrombin alfa 1,750unit powder for solution for infusion vials","764843001","47625008","415818006","415818006","767525000","777408003",
"12702011000001101",Capillary action absorbent wound dressing 5cm x 10cm,,,,,,,
"12702111000001100",Cavity dressing 10cm x 15cm,,,,,,,
"12702211000001106",Cavity dressing 2cm x 42cm,,,,,,,
"12777511000001100",Octreotide 50micrograms/1ml solution for injection vials,"385219001","34206005","415818006","258773002","258685003","776970008",H01CB02
"12781011000001108",Octreotide 500micrograms/1ml solution for injection vials,"385219001","47625008","415818006","258773002","258685003","776970008",H01CB02
"12777411000001104",Mesalazine 1.2g gastro-resistant modified-release tablets,"385061003","26643006","428673006","428673006","258682000","776697004",A07EC02
"12700211000001105",Melatonin 2mg/5ml oral suspension,"385024007","26643006",,,"258685003","776664000",N05CH01
"12700411000001109",Melatonin 3mg/5ml oral suspension,"385024007","26643006",,,"258685003","776664000",N05CH01
"12700311000001102",Melatonin 3mg/5ml oral solution,"385023001","26643006",,,"258685003","776664000",N05CH01
"12700611000001107",Melatonin 4mg/5ml oral suspension,"385024007","26643006",,,"258685003","776664000",N05CH01
"12700511000001108",Melatonin 4mg/5ml oral solution,"385023001","26643006",,,"258685003","776664000",N05CH01
"12700711000001103",Meloxicam 3.75mg/5ml oral suspension,"385024007","26643006",,,"258685003","776666003",M01AC06
"12700811000001106",Menadiol 1.5mg/5ml oral solution,"385023001","26643006",,,"258685003","776670006",B02BA02
"12700911000001101",Menadiol 10mg/5ml oral solution,"385023001","26643006",,,"258684004","776670006",B02BA02
"12701011000001109",Menadiol 1mg/5ml oral solution,"385023001","26643006",,,"258685003","776670006",B02BA02
"12701111000001105",Menadiol 2mg/5ml oral solution,"385023001","26643006",,,"258685003","776670006",B02BA02
"12701211000001104",Menadiol 7.5mg/5ml oral solution,"385023001","26643006",,,"258684004","776670006",B02BA02
"12701411000001100",Meprobamate 5mg/5ml oral suspension,"385024007","26643006",,,"258684004","776680005",N05BC01
"12701311000001107",Meprobamate 5mg/5ml oral solution,"385023001","26643006",,,"258684004","776680005",N05BC01
"12701911000001108",Mesalazine 400mg/5ml oral suspension,"385024007","26643006",,,"258684004","776697004",A07EC02
"12701811000001103",Mesalazine 400mg/5ml oral solution,"385023001","26643006",,,"258684004","776697004",A07EC02
"12661411000001106",Ferrous sulfate 125mg/ml oral drops sugar free,"385018001","26643006",,,"258684004","775951009",B03AA07
"12665311000001102",Generic Resource Dessert Fruit semi-solid food,"3097611000001100","3594011000001102",,,,,n/a
"12661511000001105",Griseofulvin 270mg/5ml oral suspension,"385024007","26643006",,,"258684004","776151002",D01BA01
"12661611000001109",Griseofulvin 280mg/5ml oral suspension,"385024007","26643006",,,"258684004","776151002",D01BA01
"12661711000001100",Griseofulvin 290mg/5ml oral suspension,"385024007","26643006",,,"258684004","776151002",D01BA01
"12661811000001108",Griseofulvin 30mg/5ml oral suspension,"385024007","26643006",,,"258684004","776151002",D01BA01
"12661911000001103",Griseofulvin 312.5mg/5ml oral suspension,"385024007","26643006",,,"258684004","776151002",D01BA01
"12662011000001105",Griseofulvin 318mg/5ml oral suspension,"385024007","26643006",,,"258684004","776151002",D01BA01
"12662111000001106",Griseofulvin 320mg/5ml oral suspension,"385024007","26643006",,,"258684004","776151002",D01BA01
"12662211000001100",Griseofulvin 340mg/5ml oral suspension,"385024007","26643006",,,"258684004","776151002",D01BA01
"12662311000001108",Griseofulvin 35mg/5ml oral suspension,"385024007","26643006",,,"258684004","776151002",D01BA01
"12662411000001101",Griseofulvin 360mg/5ml oral suspension,"385024007","26643006",,,"258684004","776151002",D01BA01
"12662511000001102",Griseofulvin 370mg/5ml oral suspension,"385024007","26643006",,,"258684004","776151002",D01BA01
"12662611000001103",Griseofulvin 375mg/5ml oral suspension,"385024007","26643006",,,"258684004","776151002",D01BA01
"12662711000001107",Griseofulvin 390mg/5ml oral suspension,"385024007","26643006",,,"258684004","776151002",D01BA01
"12662811000001104",Griseofulvin 40mg/5ml oral suspension,"385024007","26643006",,,"258684004","776151002",D01BA01
"12662911000001109",Griseofulvin 450mg/5ml oral suspension,"385024007","26643006",,,"258684004","776151002",D01BA01
"12663011000001101",Griseofulvin 55mg/5ml oral suspension,"385024007","26643006",,,"258684004","776151002",D01BA01
"12663111000001100",Griseofulvin 60mg/5ml oral suspension,"385024007","26643006",,,"258684004","776151002",D01BA01
"11393011000001108",Elasticated viscose stockinette vest small adult,,,,,,,
"12663211000001106",Griseofulvin 62.5mg/5ml oral suspension,"385024007","26643006",,,"258684004","776151002",D01BA01
"12663411000001105",Griseofulvin 65mg/5ml oral suspension,"385024007","26643006",,,"258684004","776151002",D01BA01
"12663511000001109",Griseofulvin 700mg/5ml oral suspension,"385024007","26643006",,,"258684004","776151002",D01BA01
"12663611000001108",Griseofulvin 70mg/5ml oral suspension,"385024007","26643006",,,"258684004","776151002",D01BA01
"12663711000001104",Griseofulvin 80mg/5ml oral suspension,"385024007","26643006",,,"258684004","776151002",D01BA01
"12663811000001107",Griseofulvin 85mg/5ml oral suspension,"385024007","26643006",,,"258684004","776151002",D01BA01
"12663911000001102",Griseofulvin 90mg/5ml oral suspension,"385024007","26643006",,,"258684004","776151002",D01BA01
"12641411000001104",Isoniazid 30.5mg/5ml oral solution,"385023001","26643006",,,"258684004","776412002",J04AC01
"12641511000001100",Isoniazid 300mg/5ml oral solution,"385023001","26643006",,,"258684004","776412002",J04AC01
"12641611000001101",Isoniazid 30mg/5ml oral solution,"385023001","26643006",,,"258684004","776412002",J04AC01
"12641711000001105",Isoniazid 375mg/5ml oral solution,"385023001","26643006",,,"258684004","776412002",J04AC01
"12646711000001104",Levomepromazine 6.25mg/5ml oral suspension,"385024007","26643006",,,"258684004","776520002",N05AA02
"12641811000001102",Isoniazid 400mg/5ml oral solution,"385023001","26643006",,,"258684004","776412002",J04AC01
"12646611000001108",Levomepromazine maleate 6.25mg/5ml oral solution,"385023001","26643006",,,"258684004","776520002",N05AA02
"12646911000001102",Levomepromazine 6mg/5ml oral suspension,"385024007","26643006",,,"258684004","776520002",N05AA02
"12646811000001107",Levomepromazine maleate 6mg/5ml oral solution,"385023001","26643006",,,"258684004","776520002",N05AA02
"12642011000001100",Isoniazid 500mg/5ml oral solution,"385023001","26643006",,,"258684004","776412002",J04AC01
"12642111000001104",Isoniazid 60mg/5ml oral solution,"385023001","26643006",,,"258684004","776412002",J04AC01
"12647111000001102",Levothyroxine sodium 120micrograms/5ml oral suspension,"385024007","26643006",,,"258685003","776526008",H03AA01
"12642211000001105",Isoniazid 80mg/5ml oral solution,"385023001","26643006",,,"258684004","776412002",J04AC01
"12642311000001102",Isoniazid 85mg/5ml oral solution,"385023001","26643006",,,"258684004","776412002",J04AC01
"12647011000001103",Levothyroxine sodium 120micrograms/5ml oral solution,"385023001","26643006",,,"258685003","776526008",H03AA01
"12642411000001109",Isoniazid 87.5mg/5ml oral solution,"385023001","26643006",,,"258684004","776412002",J04AC01
"12642611000001107",Isosorbide dinitrate 30mg/5ml oral suspension,"385024007","26643006",,,"258684004","1204436008",C01DA08
"12647311000001100",Levothyroxine sodium 187.5micrograms/5ml oral suspension,"385024007","26643006",,,"258685003","776526008",H03AA01
"12642511000001108",Isosorbide dinitrate 30mg/5ml oral solution,"385023001","26643006",,,"258684004","1204436008",C01DA08
"12642811000001106",Isosorbide dinitrate 40mg/5ml oral suspension,"385024007","26643006",,,"258684004","1204436008",C01DA08
"12647211000001108",Levothyroxine sodium 187.5micrograms/5ml oral solution,"385023001","26643006",,,"258685003","776526008",H03AA01
"12643011000001109",Isosorbide dinitrate 5mg/5ml oral suspension,"385024007","26643006",,,"258684004","1204436008",C01DA08
"12642911000001101",Isosorbide dinitrate 5mg/5ml oral solution,"385023001","26643006",,,"258684004","1204436008",C01DA08
"12643111000001105",Isosorbide mononitrate 15mg/5ml oral solution,"385023001","26643006",,,"258684004","1204440004",C01DA14
"12643211000001104",Isosorbide mononitrate 40mg/5ml oral solution,"385023001","26643006",,,"258684004","1204440004",C01DA14
"12643311000001107",Isosorbide mononitrate 60mg/5ml oral solution,"385023001","26643006",,,"258684004","1204440004",C01DA14
"12647811000001109",Itraconazole 50mg/5ml oral suspension,"385024007","26643006",,,"258684004","776432001",J02AC02
"41789411000001104",Itraconazole 50mg/5ml oral solution,"385023001","26643006",,,"258684004","776432001",J02AC02
"12640811000001105",Isoniazid 220mg/5ml oral solution,"385023001","26643006",,,"258684004","776412002",J04AC01
"12640911000001100",Isoniazid 250mg/5ml oral solution,"385023001","26643006",,,"258684004","776412002",J04AC01
"12641011000001108",Isoniazid 25mg/5ml oral solution,"385023001","26643006",,,"258684004","776412002",J04AC01
"12641111000001109",Isoniazid 260mg/5ml oral solution,"385023001","26643006",,,"258684004","776412002",J04AC01
"12646411000001105",Levomepromazine maleate 4mg/5ml oral solution,"385023001","26643006",,,"258685003","776520002",N05AA02
"12641211000001103",Isoniazid 270mg/5ml oral solution,"385023001","26643006",,,"258684004","776412002",J04AC01
"12641311000001106",Isoniazid 27mg/5ml oral solution,"385023001","26643006",,,"258684004","776412002",J04AC01
"12699311000001103",Magnesium oxide 150mg/5ml oral suspension,"385024007","26643006",,,"258684004","776621007",
"12702311000001103",Silicone gel sheet 4cm x 31cm rectangular,,,,,,,
"12702411000001105",Silicone gel sheet 5cm x 7cm rectangular,,,,,,,
"12702511000001109",Silicone gel sheet 9cm x 18cm rectangular,,,,,,,
"12702611000001108",Silver impregnated polyurethane foam film dressing with adhesive border 10cm x 10cm square,,,,,,,
"12702711000001104",Silver impregnated polyurethane foam film dressing with adhesive border 17.5cm x 17.5cm square,,,,,,,
"12702811000001107",Silver impregnated polyurethane foam film dressing with adhesive border 17cm x 17cm sacral,,,,,,,
"12702911000001102",Silver impregnated polyurethane foam film dressing with adhesive border 22cm x 22cm sacral,,,,,,,
"12703011000001105",Silver impregnated polyurethane foam film dressing with adhesive border 7.5cm x 7.5cm square,,,,,,,
"12703111000001106",Silver impregnated polyurethane foam film dressing without adhesive border 5cm x 5cm square,,,,,,,
"12703211000001100",Soft silicone wound contact dressing sterile 20cm x 32cm,,,,,,,
"12703311000001108",Vapour-permeable adhesive film dressing 20cm x 30cm,,,,,,,
"12699411000001105",Medroxyprogesterone 100mg/5ml oral solution,"385023001","26643006",,,"258684004","776652008",L02AB02
"41765211000001103",Maraviroc 150mg tablets,"421026006","26643006","428673006","428673006","258684004","776634008",J05AX09
"41765311000001106",Maraviroc 300mg tablets,"421026006","26643006","428673006","428673006","258684004","776634008",J05AX09
"12664211000001109",Levothyroxine sodium 225micrograms/5ml oral suspension,"385024007","26643006",,,"258685003","776526008",H03AA01
"12664111000001103",Levothyroxine sodium 225micrograms/5ml oral solution,"385023001","26643006",,,"258685003","776526008",H03AA01
"12664411000001108",Levothyroxine sodium 24micrograms/5ml oral suspension,"385024007","26643006",,,"258685003","776526008",H03AA01
"12664311000001101",Levothyroxine sodium 24micrograms/5ml oral solution,"385023001","26643006",,,"258685003","776526008",H03AA01
"12664611000001106",Levothyroxine sodium 275micrograms/5ml oral suspension,"385024007","26643006",,,"258685003","776526008",H03AA01
"12664811000001105",Levothyroxine sodium 27micrograms/5ml oral suspension,"385024007","26643006",,,"258685003","776526008",H03AA01
"12664711000001102",Levothyroxine sodium 27micrograms/5ml oral solution,"385023001","26643006",,,"258685003","776526008",H03AA01
"12665011000001100",Levothyroxine sodium 285micrograms/5ml oral suspension,"385024007","26643006",,,"258685003","776526008",H03AA01
"12664911000001100",Levothyroxine sodium 285micrograms/5ml oral solution,"385023001","26643006",,,"258685003","776526008",H03AA01
"12647511000001106",Levothyroxine sodium 1mg/5ml oral suspension,"385024007","26643006",,,"258685003","776526008",H03AA01
"12647411000001107",Levothyroxine sodium 1mg/5ml oral solution,"385023001","26643006",,,"258685003","776526008",H03AA01
"12647711000001101",Levothyroxine sodium 2.5mg/5ml oral suspension,"385024007","26643006",,,"258685003","776526008",H03AA01
"12647611000001105",Levothyroxine sodium 2.5mg/5ml oral solution,"385023001","26643006",,,"258685003","776526008",H03AA01
"12620311000001103",Flecainide 200mg/5ml oral suspension,"385024007","26643006",,,"258684004","775971000",C01BC04
"12620211000001106",Flecainide 200mg/5ml oral solution,"385023001","26643006",,,"258684004","775971000",C01BC04
"12620511000001109",Flecainide 20mg/5ml oral suspension,"385024007","26643006",,,"258684004","775971000",C01BC04
"12620411000001105",Flecainide 20mg/5ml oral solution,"385023001","26643006",,,"258684004","775971000",C01BC04
"12620711000001104",Flecainide 250mg/5ml oral suspension,"385024007","26643006",,,"258684004","775971000",C01BC04
"12620611000001108",Flecainide 250mg/5ml oral solution,"385023001","26643006",,,"258684004","775971000",C01BC04
"12620911000001102",Flecainide 30mg/5ml oral suspension,"385024007","26643006",,,"258684004","775971000",C01BC04
"12620811000001107",Flecainide 30mg/5ml oral solution,"385023001","26643006",,,"258684004","775971000",C01BC04
"12621111000001106",Flecainide 33.33mg/5ml oral suspension,"385024007","26643006",,,"258684004","775971000",C01BC04
"12621311000001108",Flecainide 35mg/5ml oral suspension,"385024007","26643006",,,"258684004","775971000",C01BC04
"12621211000001100",Flecainide 35mg/5ml oral solution,"385023001","26643006",,,"258684004","775971000",C01BC04
"12621511000001102",Flecainide 37.5mg/5ml oral suspension,"385024007","26643006",,,"258684004","775971000",C01BC04
"12621411000001101",Flecainide 37.5mg/5ml oral solution,"385023001","26643006",,,"258684004","775971000",C01BC04
"12621711000001107",Flecainide 40mg/5ml oral suspension,"385024007","26643006",,,"258684004","775971000",C01BC04
"12621611000001103",Flecainide 40mg/5ml oral solution,"385023001","26643006",,,"258684004","775971000",C01BC04
"12621811000001104",Flecainide 4mg/5ml oral solution,"385023001","26643006",,,"258685003","775971000",C01BC04
"12637811000001108",Indometacin 1.2mg/5ml oral solution,"385023001","26643006",,,"258685003","776329000",
"12637911000001103",Indometacin 1.2mg/5ml oral suspension,"385024007","26643006",,,"258685003","776329000",
"12639011000001106",Indometacin 3mg/5ml oral solution,"385023001","26643006",,,"258685003","776329000",
"12639111000001107",Indometacin 3mg/5ml oral suspension,"385024007","26643006",,,"258685003","776329000",
"12639211000001101",Indometacin 500micrograms/5ml oral solution,"385023001","26643006",,,"258685003","776329000",
"12639311000001109",Indometacin 500micrograms/5ml oral suspension,"385024007","26643006",,,"258685003","776329000",
"12639411000001102",Inositol nicotinate 1g/5ml oral suspension,"385024007","26643006",,,"258684004","13294001000001108",C04AC03
"12639611000001104",Isocarboxazid 20mg/5ml oral suspension,"385024007","26643006",,,"258684004","776402009",N06AF01
"12639711000001108",Isoniazid 110mg/5ml oral solution,"385023001","26643006",,,"258684004","776412002",J04AC01
"12639811000001100",Isoniazid 119mg/5ml oral solution,"385023001","26643006",,,"258684004","776412002",J04AC01
"12639911000001105",Isoniazid 120mg/5ml oral solution,"385023001","26643006",,,"258684004","776412002",J04AC01
"12640011000001104",Isoniazid 125mg/5ml oral solution,"385023001","26643006",,,"258684004","776412002",J04AC01
"12640111000001103",Isoniazid 130mg/5ml oral solution,"385023001","26643006",,,"258684004","776412002",J04AC01
"12636811000001106",Hyoscine hydrobromide 125micrograms/5ml oral solution,"385023001","26643006",,,"258685003","13868111000001109",N05CM05
"12636911000001101",Hyoscine hydrobromide 250micrograms/5ml oral solution,"385023001","26643006",,,"258685003","13868111000001109",N05CM05
"12637011000001102",Hyoscine hydrobromide 25micrograms/5ml oral solution,"385023001","26643006",,,"258685003","13868111000001109",N05CM05
"12637111000001101",Hyoscine hydrobromide 3mg/5ml oral solution,"385023001","26643006",,,"258685003","13868111000001109",N05CM05
"12637211000001107",Hyoscine hydrobromide 400micrograms/5ml oral solution,"385023001","26643006",,,"258685003","13868111000001109",N05CM05
"12621911000001109",Flecainide 4mg/5ml oral suspension,"385024007","26643006",,,"258685003","775971000",C01BC04
"12622111000001101",Flecainide 5mg/5ml oral suspension,"385024007","26643006",,,"258684004","775971000",C01BC04
"12622011000001102",Flecainide 5mg/5ml oral solution,"385023001","26643006",,,"258684004","775971000",C01BC04
"12622311000001104",Flecainide 60mg/5ml oral suspension,"385024007","26643006",,,"258684004","775971000",C01BC04
"12622211000001107",Flecainide 60mg/5ml oral solution,"385023001","26643006",,,"258684004","775971000",C01BC04
"12622511000001105",Flecainide 65mg/5ml oral suspension,"385024007","26643006",,,"258684004","775971000",C01BC04
"12622411000001106",Flecainide 65mg/5ml oral solution,"385023001","26643006",,,"258684004","775971000",C01BC04
"12622711000001100",Flecainide 6mg/5ml oral suspension,"385024007","26643006",,,"258684004","775971000",C01BC04
"12622611000001109",Flecainide 6mg/5ml oral solution,"385023001","26643006",,,"258684004","775971000",C01BC04
"12622911000001103",Flecainide 80mg/5ml oral suspension,"385024007","26643006",,,"258684004","775971000",C01BC04
"12622811000001108",Flecainide 80mg/5ml oral solution,"385023001","26643006",,,"258684004","775971000",C01BC04
"12637311000001104",Ibuprofen 200mg/5ml oral suspension,"385024007","26643006",,,"258684004","776287003",M01AE01
"12637511000001105",Imipramine 100mg/5ml oral suspension,"385024007","26643006",,,"258684004","776314002",N06AA02
"12637711000001100",Imipramine 40mg/5ml oral suspension,"385024007","26643006",,,"258684004","776314002",N06AA02
"12637611000001109",Imipramine 40mg/5ml oral solution,"385023001","26643006",,,"258684004","776314002",N06AA02
"12638111000001100",Indometacin 10mg/5ml oral suspension,"385024007","26643006",,,"258684004","776329000",M01AB01
"12638011000001101",Indometacin 10mg/5ml oral solution,"385023001","26643006",,,"258684004","776329000",M01AB01
"12638311000001103",Indometacin 12mg/5ml oral suspension,"385024007","26643006",,,"258684004","776329000",M01AB01
"12638211000001106",Indometacin 12mg/5ml oral solution,"385023001","26643006",,,"258684004","776329000",M01AB01
"12638511000001109",Indometacin 15mg/5ml oral suspension,"385024007","26643006",,,"258684004","776329000",M01AB01
"12638411000001105",Indometacin 15mg/5ml oral solution,"385023001","26643006",,,"258684004","776329000",M01AB01
"12638711000001104",Indometacin 20mg/5ml oral suspension,"385024007","26643006",,,"258684004","776329000",M01AB01
"12638611000001108",Indometacin 20mg/5ml oral solution,"385023001","26643006",,,"258684004","776329000",M01AB01
"12638911000001102",Indometacin 31.25mg/5ml oral suspension,"385024007","26643006",,,"258684004","776329000",M01AB01
"12638811000001107",Indometacin 31.25mg/5ml oral solution,"385023001","26643006",,,"258684004","776329000",M01AB01
"12644211000001101",Lamotrigine 1.5mg/5ml oral solution,"385023001","26643006",,,"258685003","776470002",
"12644311000001109",Lamotrigine 1.5mg/5ml oral suspension,"385024007","26643006",,,"258685003","776470002",
"12644811000001100",Lamotrigine 37.5mg/5ml oral solution,"385023001","26643006",,,"258684004","776470002",N03AX09
"12645111000001106",Lamotrigine 5.5mg/5ml oral suspension,"385024007","26643006",,,"258684004","776470002",N03AX09
"12645011000001105",Lamotrigine 5.5mg/5ml oral solution,"385023001","26643006",,,"258684004","776470002",N03AX09
"12645311000001108",Lamotrigine 5mg/5ml oral suspension,"385024007","26643006",,,"258684004","776470002",N03AX09
"12645211000001100",Lamotrigine 5mg/5ml oral solution,"385023001","26643006",,,"258684004","776470002",N03AX09
"12645511000001102",Levetiracetam 250mg/5ml oral suspension,"385024007","26643006",,,"258684004","776508005",N03AX14
"12645411000001101",Levetiracetam 250mg/5ml oral solution,"385023001","26643006",,,"258684004","776508005",N03AX14
"12645711000001107",Levetiracetam 400mg/5ml oral suspension,"385024007","26643006",,,"258684004","776508005",N03AX14
"12645911000001109",Levodopa 100mg/5ml oral suspension,"385024007","26643006",,,"258684004","776515002",N04BA01
"12645811000001104",Levodopa 100mg/5ml oral solution,"385023001","26643006",,,"258684004","776515002",N04BA01
"12646111000001100",Levomepromazine 10mg/5ml oral suspension,"385024007","26643006",,,"258684004","776520002",N05AA02
"12646011000001101",Levomepromazine maleate 10mg/5ml oral solution,"385023001","26643006",,,"258684004","776520002",N05AA02
"12646311000001103",Levomepromazine 12.5mg/5ml oral suspension,"385024007","26643006",,,"258684004","776520002",N05AA02
"12640211000001109",Isoniazid 135mg/5ml oral solution,"385023001","26643006",,,"258684004","776412002",J04AC01
"12640311000001101",Isoniazid 140mg/5ml oral solution,"385023001","26643006",,,"258684004","776412002",J04AC01
"12640411000001108",Isoniazid 17.5mg/5ml oral solution,"385023001","26643006",,,"258684004","776412002",J04AC01
"12640511000001107",Isoniazid 170mg/5ml oral solution,"385023001","26643006",,,"258684004","776412002",J04AC01
"12640611000001106",Isoniazid 175mg/5ml oral solution,"385023001","26643006",,,"258684004","776412002",J04AC01
"12646211000001106",Levomepromazine maleate 12.5mg/5ml oral solution,"385023001","26643006",,,"258684004","776520002",N05AA02
"12640711000001102",Isoniazid 180mg/5ml oral solution,"385023001","26643006",,,"258684004","776412002",J04AC01
"12646511000001109",Levomepromazine 4mg/5ml oral suspension,"385024007","26643006",,,"258685003","776520002",N05AA02
"12643511000001101",Labetalol 1.5mg/5ml oral suspension,"385024007","26643006",,,"258685003","776454004",C07AG01
"12643711000001106",Labetalol 100mg/5ml oral suspension,"385024007","26643006",,,"258684004","776454004",C07AG01
"12643611000001102",Labetalol 100mg/5ml oral solution,"385023001","26643006",,,"258684004","776454004",C07AG01
"12643911000001108",Labetalol 10mg/5ml oral suspension,"385024007","26643006",,,"258684004","776454004",C07AG01
"12643811000001103",Labetalol 10mg/5ml oral solution,"385023001","26643006",,,"258684004","776454004",C07AG01
"12644111000001107",Labetalol 75mg/5ml oral suspension,"385024007","26643006",,,"258684004","776454004",C07AG01
"12644011000001106",Labetalol 75mg/5ml oral solution,"385023001","26643006",,,"258684004","776454004",C07AG01
"12644511000001103",Lamotrigine 15mg/5ml oral suspension,"385024007","26643006",,,"258684004","776470002",N03AX09
"12644411000001102",Lamotrigine 15mg/5ml oral solution,"385023001","26643006",,,"258684004","776470002",N03AX09
"12644711000001108",Lamotrigine 200mg/5ml oral suspension,"385024007","26643006",,,"258684004","776470002",N03AX09
"12644611000001104",Lamotrigine 200mg/5ml oral solution,"385023001","26643006",,,"258684004","776470002",N03AX09
"12617411000001102",Ferrous sulfate 50mg/5ml oral solution,"385023001","26643006",,,"258684004","775951009",B03AA07
"12617511000001103",Ferrous sulfate 65mg/5ml oral solution,"385023001","26643006",,,"258684004","775951009",B03AA07
"12617611000001104",Ferrous sulfate 75mg/5ml oral solution,"385023001","26643006",,,"258684004","775951009",B03AA07
"12617711000001108",Ferrous sulfate 800mg/5ml oral solution,"385023001","26643006",,,"258684004","775951009",B03AA07
"12564411000001103",Ascorbic acid 1g / Zinc citrate 10mg effervescent tablets sugar free,"764780001","26643006","428673006","428673006","258682000","9901011000001106",n/a
"12564511000001104",Ascorbic acid 500mg / Zinc citrate 5mg chewable tablets sugar free,"66076007","26643006","428673006","428673006","258684004","9901011000001106",A11GA01
"12564611000001100",Ascorbic acid 500mg / Zinc citrate 5mg modified-release capsules,"385054002","26643006","428641000","428641000","258684004","9901011000001106",A11GA01
"42207911000001107",Colesevelam 625mg tablets,"421026006","26643006","428673006","428673006","258684004","775368000",C10AC04
"12540111000001108",Generic Mentholatum Vapour Rub,"1231564001","448598008",,,"258684004",,
"12618111000001108",Flavoxate 100mg/5ml oral suspension,"385024007","26643006",,,"258684004","775970004",G04BD02
"12618311000001105",Flavoxate 250mg/5ml oral suspension,"385024007","26643006",,,"258684004","775970004",G04BD02
"12618211000001102",Flavoxate 250mg/5ml oral solution,"385023001","26643006",,,"258684004","775970004",G04BD02
"12618511000001104",Flecainide 100mg/5ml oral suspension,"385024007","26643006",,,"258684004","775971000",C01BC04
"12618411000001103",Flecainide 100mg/5ml oral solution,"385023001","26643006",,,"258684004","775971000",C01BC04
"12618711000001109",Flecainide 12.5mg/5ml oral suspension,"385024007","26643006",,,"258684004","775971000",C01BC04
"12618611000001100",Flecainide 12.5mg/5ml oral solution,"385023001","26643006",,,"258684004","775971000",C01BC04
"12618911000001106",Flecainide 125mg/5ml oral suspension,"385024007","26643006",,,"258684004","775971000",C01BC04
"12618811000001101",Flecainide 125mg/5ml oral solution,"385023001","26643006",,,"258684004","775971000",C01BC04
"12619111000001101",Flecainide 12mg/5ml oral suspension,"385024007","26643006",,,"258684004","775971000",C01BC04
"12619011000001102",Flecainide 12mg/5ml oral solution,"385023001","26643006",,,"258684004","775971000",C01BC04
"12619311000001104",Flecainide 15mg/5ml oral suspension,"385024007","26643006",,,"258684004","775971000",C01BC04
"12619211000001107",Flecainide 15mg/5ml oral solution,"385023001","26643006",,,"258684004","775971000",C01BC04
"12619511000001105",Flecainide 17mg/5ml oral suspension,"385024007","26643006",,,"258684004","775971000",C01BC04
"12619411000001106",Flecainide 17mg/5ml oral solution,"385023001","26643006",,,"258684004","775971000",C01BC04
"12619611000001109",Flecainide 18.75mg/5ml oral solution,"385023001","26643006",,,"258684004","775971000",C01BC04
"12619911000001103",Flecainide 1mg/5ml oral suspension,"385024007","26643006",,,"258685003","775971000",C01BC04
"12619811000001108",Flecainide 1mg/5ml oral solution,"385023001","26643006",,,"258685003","775971000",C01BC04
"12620111000001100",Flecainide 2.5mg/5ml oral suspension,"385024007","26643006",,,"258685003","775971000",C01BC04
"12620011000001101",Flecainide 2.5mg/5ml oral solution,"385023001","26643006",,,"258685003","775971000",C01BC04
"12563511000001102",Generic Nicobrevin capsules,"420692007","26643006","428641000","428641000",,,n/a
"12563411000001101",Generic Actonorm gel sugar free,"385024007","26643006","733015007","258773002","258684004",,n/a
"12554611000001109",Hydrocortisone 3.6mg/5ml oral suspension,"385024007","26643006",,,"258685003","776251005",H02AB09
"12554711000001100",Hydrocortisone 3.75mg/5ml oral suspension,"385024007","26643006",,,"258685003","776251005",H02AB09
"12554811000001108",Hydrocortisone 30mg/5ml oral suspension,"385024007","26643006",,,"258684004","776251005",H02AB09
"12554911000001103",Hydrocortisone 3mg/5ml oral suspension,"385024007","26643006",,,"258685003","776251005",H02AB09
"12555011000001103",Hydrocortisone 4.25mg/5ml oral suspension,"385024007","26643006",,,"258685003","776251005",H02AB09
"12555111000001102",Hydrocortisone 4mg/5ml oral suspension,"385024007","26643006",,,"258685003","776251005",H02AB09
"12555311000001100",Hydrocortisone 50micrograms/5ml oral suspension,"385024007","26643006",,,"258685003","776251005",H02AB09
"12555211000001108",Hydrocortisone 50mg/5ml oral suspension,"385024007","26643006",,,"258684004","776251005",H02AB09
"12540211000001102",Glucosamine hydrochloride 250mg/5ml / Chondroitin sulfate 200mg/5ml oral solution,"385023001","26643006","733015007","258773002",,"12285011000001100",n/a
"12538411000001101",Hydralazine 75mg/5ml oral suspension,"385024007","26643006",,,"258684004","776219009",C02DB02
"12538311000001108",Hydralazine 75mg/5ml oral solution,"385023001","26643006",,,"258684004","776219009",C02DB02
"12540311000001105",Hydrocortisone 1.5mg/5ml oral suspension,"385024007","26643006",,,"258685003","776251005",H02AB09
